5148:1.08333;4.970000,26.130000,-1.570796;4.970000,24.830000,-1.570796;
5149:2.70833;4.970000,24.830000,-1.570796;4.970000,26.130000,-1.570796;
5150:2.69167;4.970000,24.830000,-1.570796;4.970000,21.600000,-1.570796;
5151:6.72917;4.970000,21.600000,-1.570796;4.970000,24.830000,-1.570796;
5152:1.08333;6.100000,28.730000,-1.570796;6.100000,27.430000,-1.570796;
5153:2.70833;6.100000,27.430000,-1.570796;6.100000,28.730000,-1.570796;
5154:1.08333;6.100000,27.430000,-1.570796;6.100000,26.130000,-1.570796;
5155:2.70833;6.100000,26.130000,-1.570796;6.100000,27.430000,-1.570796;
5156:1.08333;6.100000,26.130000,-1.570796;6.100000,24.830000,-1.570796;
5157:2.70833;6.100000,24.830000,-1.570796;6.100000,26.130000,-1.570796;
5158:2.69167;6.100000,24.830000,-1.570796;6.100000,21.600000,-1.570796;
5159:6.72917;6.100000,21.600000,-1.570796;6.100000,24.830000,-1.570796;
5160:1.08333;10.358000,28.370000,-1.570796;10.358000,27.070000,-1.570796;
5161:2.70833;10.358000,27.070000,-1.570796;10.358000,28.370000,-1.570796;
5162:1.08333;10.358000,27.070000,-1.570796;10.358000,25.770000,-1.570796;
5163:2.70833;10.358000,25.770000,-1.570796;10.358000,27.070000,-1.570796;
5164:1.08333;10.358000,25.770000,-1.570796;10.358000,24.470000,-1.570796;
5165:2.70833;10.358000,24.470000,-1.570796;10.358000,25.770000,-1.570796;
5166:2.39167;10.358000,24.470000,-1.570796;10.358000,21.600000,-1.570796;
5167:5.97917;10.358000,21.600000,-1.570796;10.358000,24.470000,-1.570796;
5168:1.08333;11.448000,28.370000,-1.570796;11.448000,27.070000,-1.570796;
5169:2.70833;11.448000,27.070000,-1.570796;11.448000,28.370000,-1.570796;
5170:1.08333;11.448000,27.070000,-1.570796;11.448000,25.770000,-1.570796;
5171:2.70833;11.448000,25.770000,-1.570796;11.448000,27.070000,-1.570796;
5172:1.08333;11.448000,25.770000,-1.570796;11.448000,24.470000,-1.570796;
5173:2.70833;11.448000,24.470000,-1.570796;11.448000,25.770000,-1.570796;
5174:2.39167;11.448000,24.470000,-1.570796;11.448000,21.600000,-1.570796;
5175:5.97917;11.448000,21.600000,-1.570796;11.448000,24.470000,-1.570796;
5176:1.08333;12.558000,28.370000,-1.570796;12.558000,27.070000,-1.570796;
5177:2.70833;12.558000,27.070000,-1.570796;12.558000,28.370000,-1.570796;
5178:1.08333;12.558000,27.070000,-1.570796;12.558000,25.770000,-1.570796;
5179:2.70833;12.558000,25.770000,-1.570796;12.558000,27.070000,-1.570796;
5180:1.08333;12.558000,25.770000,-1.570796;12.558000,24.470000,-1.570796;
5181:2.70833;12.558000,24.470000,-1.570796;12.558000,25.770000,-1.570796;
5182:2.39167;12.558000,24.470000,-1.570796;12.558000,21.600000,-1.570796;
5183:5.97917;12.558000,21.600000,-1.570796;12.558000,24.470000,-1.570796;
5184:1.08333;13.498000,28.370000,-1.570796;13.498000,27.070000,-1.570796;
5185:2.70833;13.498000,27.070000,-1.570796;13.498000,28.370000,-1.570796;
5186:1.08333;13.498000,27.070000,-1.570796;13.498000,25.770000,-1.570796;
5187:2.70833;13.498000,25.770000,-1.570796;13.498000,27.070000,-1.570796;
5188:1.08333;13.498000,25.770000,-1.570796;13.498000,24.470000,-1.570796;
5189:2.70833;13.498000,24.470000,-1.570796;13.498000,25.770000,-1.570796;
5190:2.39167;13.498000,24.470000,-1.570796;13.498000,21.600000,-1.570796;
5191:5.97917;13.498000,21.600000,-1.570796;13.498000,24.470000,-1.570796;
5192:1.08333;14.608000,28.370000,-1.570796;14.608000,27.070000,-1.570796;
5193:2.70833;14.608000,27.070000,-1.570796;14.608000,28.370000,-1.570796;
5194:1.08333;14.608000,27.070000,-1.570796;14.608000,25.770000,-1.570796;
5195:2.70833;14.608000,25.770000,-1.570796;14.608000,27.070000,-1.570796;
5196:1.08333;14.608000,25.770000,-1.570796;14.608000,24.470000,-1.570796;
5197:2.70833;14.608000,24.470000,-1.570796;14.608000,25.770000,-1.570796;
5198:2.39167;14.608000,24.470000,-1.570796;14.608000,21.600000,-1.570796;
5199:5.97917;14.608000,21.600000,-1.570796;14.608000,24.470000,-1.570796;
5200:1.08333;15.698000,28.370000,-1.570796;15.698000,27.070000,-1.570796;
5201:2.70833;15.698000,27.070000,-1.570796;15.698000,28.370000,-1.570796;
5202:1.08333;15.698000,27.070000,-1.570796;15.698000,25.770000,-1.570796;
5203:2.70833;15.698000,25.770000,-1.570796;15.698000,27.070000,-1.570796;
5204:1.08333;15.698000,25.770000,-1.570796;15.698000,24.470000,-1.570796;
5205:2.70833;15.698000,24.470000,-1.570796;15.698000,25.770000,-1.570796;
5206:2.39167;15.698000,24.470000,-1.570796;15.698000,21.600000,-1.570796;
5207:5.97917;15.698000,21.600000,-1.570796;15.698000,24.470000,-1.570796;
5208:1.08333;16.808000,28.370000,-1.570796;16.808000,27.070000,-1.570796;
5209:2.70833;16.808000,27.070000,-1.570796;16.808000,28.370000,-1.570796;
5210:1.08333;16.808000,27.070000,-1.570796;16.808000,25.770000,-1.570796;
5211:2.70833;16.808000,25.770000,-1.570796;16.808000,27.070000,-1.570796;
5212:1.08333;16.808000,25.770000,-1.570796;16.808000,24.470000,-1.570796;
5213:2.70833;16.808000,24.470000,-1.570796;16.808000,25.770000,-1.570796;
5214:2.39167;16.808000,24.470000,-1.570796;16.808000,21.600000,-1.570796;
5215:5.97917;16.808000,21.600000,-1.570796;16.808000,24.470000,-1.570796;
5216:1.08333;17.928000,28.370000,-1.570796;17.928000,27.070000,-1.570796;
5217:2.70833;17.928000,27.070000,-1.570796;17.928000,28.370000,-1.570796;
5218:1.08333;17.928000,27.070000,-1.570796;17.928000,25.770000,-1.570796;
5219:2.70833;17.928000,25.770000,-1.570796;17.928000,27.070000,-1.570796;
5220:1.08333;17.928000,25.770000,-1.570796;17.928000,24.470000,-1.570796;
5221:2.70833;17.928000,24.470000,-1.570796;17.928000,25.770000,-1.570796;
5222:2.39167;17.928000,24.470000,-1.570796;17.928000,21.600000,-1.570796;
5223:5.97917;17.928000,21.600000,-1.570796;17.928000,24.470000,-1.570796;
5224:1.08333;21.698000,28.370000,-1.570796;21.698000,27.070000,-1.570796;
5225:2.70833;21.698000,27.070000,-1.570796;21.698000,28.370000,-1.570796;
5226:1.08333;21.698000,27.070000,-1.570796;21.698000,25.770000,-1.570796;
5227:2.70833;21.698000,25.770000,-1.570796;21.698000,27.070000,-1.570796;
5228:1.08333;21.698000,25.770000,-1.570796;21.698000,24.470000,-1.570796;
5229:2.70833;21.698000,24.470000,-1.570796;21.698000,25.770000,-1.570796;
5230:2.39167;21.698000,24.470000,-1.570796;21.698000,21.600000,-1.570796;
5231:5.97917;21.698000,21.600000,-1.570796;21.698000,24.470000,-1.570796;
5232:1.08333;25.528000,28.360000,-1.570796;25.528000,27.060000,-1.570796;
5233:2.70833;25.528000,27.060000,-1.570796;25.528000,28.360000,-1.570796;
5234:1.08333;25.528000,27.060000,-1.570796;25.528000,25.760000,-1.570796;
5235:2.70833;25.528000,25.760000,-1.570796;25.528000,27.060000,-1.570796;
5236:1.08333;25.528000,25.760000,-1.570796;25.528000,24.460000,-1.570796;
5237:2.70833;25.528000,24.460000,-1.570796;25.528000,25.760000,-1.570796;
5238:2.38333;25.528000,24.460000,-1.570796;25.528000,21.600000,-1.570796;
5239:5.95833;25.528000,21.600000,-1.570796;25.528000,24.460000,-1.570796;
5240:1.08333;26.598000,28.360000,-1.570796;26.598000,27.060000,-1.570796;
5241:2.70833;26.598000,27.060000,-1.570796;26.598000,28.360000,-1.570796;
5242:1.08333;26.598000,27.060000,-1.570796;26.598000,25.760000,-1.570796;
5243:2.70833;26.598000,25.760000,-1.570796;26.598000,27.060000,-1.570796;
5244:1.08333;26.598000,25.760000,-1.570796;26.598000,24.460000,-1.570796;
5245:2.70833;26.598000,24.460000,-1.570796;26.598000,25.760000,-1.570796;
5246:2.38333;26.598000,24.460000,-1.570796;26.598000,21.600000,-1.570796;
5247:5.95833;26.598000,21.600000,-1.570796;26.598000,24.460000,-1.570796;
5248:1.08333;27.678000,28.360000,-1.570796;27.678000,27.060000,-1.570796;
5249:2.70833;27.678000,27.060000,-1.570796;27.678000,28.360000,-1.570796;
5250:1.08333;27.678000,27.060000,-1.570796;27.678000,25.760000,-1.570796;
5251:2.70833;27.678000,25.760000,-1.570796;27.678000,27.060000,-1.570796;
5252:1.08333;27.678000,25.760000,-1.570796;27.678000,24.460000,-1.570796;
5253:2.70833;27.678000,24.460000,-1.570796;27.678000,25.760000,-1.570796;
5254:2.38333;27.678000,24.460000,-1.570796;27.678000,21.600000,-1.570796;
5255:5.95833;27.678000,21.600000,-1.570796;27.678000,24.460000,-1.570796;
5256:1.08333;28.708000,28.360000,-1.570796;28.708000,27.060000,-1.570796;
5257:2.70833;28.708000,27.060000,-1.570796;28.708000,28.360000,-1.570796;
5258:1.08333;28.708000,27.060000,-1.570796;28.708000,25.760000,-1.570796;
5259:2.70833;28.708000,25.760000,-1.570796;28.708000,27.060000,-1.570796;
5260:1.08333;28.708000,25.760000,-1.570796;28.708000,24.460000,-1.570796;
5261:2.70833;28.708000,24.460000,-1.570796;28.708000,25.760000,-1.570796;
5262:2.38333;28.708000,24.460000,-1.570796;28.708000,21.600000,-1.570796;
5263:5.95833;28.708000,21.600000,-1.570796;28.708000,24.460000,-1.570796;
5264:1.08333;29.728000,28.360000,-1.570796;29.728000,27.060000,-1.570796;
5265:2.70833;29.728000,27.060000,-1.570796;29.728000,28.360000,-1.570796;
5266:1.08333;29.728000,27.060000,-1.570796;29.728000,25.760000,-1.570796;
5267:2.70833;29.728000,25.760000,-1.570796;29.728000,27.060000,-1.570796;
5268:1.08333;29.728000,25.760000,-1.570796;29.728000,24.460000,-1.570796;
5269:2.70833;29.728000,24.460000,-1.570796;29.728000,25.760000,-1.570796;
5270:2.38333;29.728000,24.460000,-1.570796;29.728000,21.600000,-1.570796;
5271:5.95833;29.728000,21.600000,-1.570796;29.728000,24.460000,-1.570796;
5272:1.08333;30.838000,28.360000,-1.570796;30.838000,27.060000,-1.570796;
5273:2.70833;30.838000,27.060000,-1.570796;30.838000,28.360000,-1.570796;
5274:1.08333;30.838000,27.060000,-1.570796;30.838000,25.760000,-1.570796;
5275:2.70833;30.838000,25.760000,-1.570796;30.838000,27.060000,-1.570796;
5276:1.08333;30.838000,25.760000,-1.570796;30.838000,24.460000,-1.570796;
5277:2.70833;30.838000,24.460000,-1.570796;30.838000,25.760000,-1.570796;
5278:2.38333;30.838000,24.460000,-1.570796;30.838000,21.600000,-1.570796;
5279:5.95833;30.838000,21.600000,-1.570796;30.838000,24.460000,-1.570796;
5280:1.08333;31.828000,28.360000,-1.570796;31.828000,27.060000,-1.570796;
5281:2.70833;31.828000,27.060000,-1.570796;31.828000,28.360000,-1.570796;
5282:1.08333;31.828000,27.060000,-1.570796;31.828000,25.760000,-1.570796;
5283:2.70833;31.828000,25.760000,-1.570796;31.828000,27.060000,-1.570796;
5284:1.08333;31.828000,25.760000,-1.570796;31.828000,24.460000,-1.570796;
5285:2.70833;31.828000,24.460000,-1.570796;31.828000,25.760000,-1.570796;
5286:2.38333;31.828000,24.460000,-1.570796;31.828000,21.600000,-1.570796;
5287:5.95833;31.828000,21.600000,-1.570796;31.828000,24.460000,-1.570796;
5288:1.08333;33.018000,28.360000,-1.570796;33.018000,27.060000,-1.570796;
5289:2.70833;33.018000,27.060000,-1.570796;33.018000,28.360000,-1.570796;
5290:1.08333;33.018000,27.060000,-1.570796;33.018000,25.760000,-1.570796;
5291:2.70833;33.018000,25.760000,-1.570796;33.018000,27.060000,-1.570796;
5292:1.08333;33.018000,25.760000,-1.570796;33.018000,24.460000,-1.570796;
5293:2.70833;33.018000,24.460000,-1.570796;33.018000,25.760000,-1.570796;
5294:2.38333;33.018000,24.460000,-1.570796;33.018000,21.600000,-1.570796;
5295:5.95833;33.018000,21.600000,-1.570796;33.018000,24.460000,-1.570796;
5296:1.08333;36.898000,28.400000,-1.570796;36.898000,27.100000,-1.570796;
5297:2.70833;36.898000,27.100000,-1.570796;36.898000,28.400000,-1.570796;
5298:1.08333;36.898000,27.100000,-1.570796;36.898000,25.800000,-1.570796;
5299:2.70833;36.898000,25.800000,-1.570796;36.898000,27.100000,-1.570796;
5300:1.08333;36.898000,25.800000,-1.570796;36.898000,24.500000,-1.570796;
5301:2.70833;36.898000,24.500000,-1.570796;36.898000,25.800000,-1.570796;
5302:6.04167;36.894000,21.600000,-1.570796;36.898000,24.500000,-1.570796;
5303:1.08333;40.688000,28.470000,-1.570796;40.688000,27.170000,-1.570796;
5304:2.70833;40.688000,27.170000,-1.570796;40.688000,28.470000,-1.570796;
5305:1.225;40.688000,27.170000,-1.570796;40.688000,25.700000,-1.570796;
5306:3.0625;40.688000,25.700000,-1.570796;40.688000,27.170000,-1.570796;
5307:1.08333;40.688000,25.700000,-1.570796;40.688000,24.400000,-1.570796;
5308:2.70833;40.688000,24.400000,-1.570796;40.688000,25.700000,-1.570796;
5309:2.33333;40.688000,24.400000,-1.570796;40.688000,21.600000,-1.570796;
5310:5.83333;40.688000,21.600000,-1.570796;40.688000,24.400000,-1.570796;
5311:1.08333;41.718000,28.470000,-1.570796;41.718000,27.170000,-1.570796;
5312:2.70833;41.718000,27.170000,-1.570796;41.718000,28.470000,-1.570796;
5313:1.08333;41.718000,27.170000,-1.570796;41.718000,25.870000,-1.570796;
5314:2.70833;41.718000,25.870000,-1.570796;41.718000,27.170000,-1.570796;
5315:1.08333;41.718000,25.870000,-1.570796;41.718000,24.570000,-1.570796;
5316:2.70833;41.718000,24.570000,-1.570796;41.718000,25.870000,-1.570796;
5317:2.475;41.718000,24.570000,-1.570796;41.718000,21.600000,-1.570796;
5318:6.1875;41.718000,21.600000,-1.570796;41.718000,24.570000,-1.570796;
5319:1.08333;42.808000,28.470000,-1.570796;42.808000,27.170000,-1.570796;
5320:2.70833;42.808000,27.170000,-1.570796;42.808000,28.470000,-1.570796;
5321:1.08333;42.808000,27.170000,-1.570796;42.808000,25.870000,-1.570796;
5322:2.70833;42.808000,25.870000,-1.570796;42.808000,27.170000,-1.570796;
5323:1.08333;42.808000,25.870000,-1.570796;42.808000,24.570000,-1.570796;
5324:2.70833;42.808000,24.570000,-1.570796;42.808000,25.870000,-1.570796;
5325:2.475;42.808000,24.570000,-1.570796;42.808000,21.600000,-1.570796;
5326:6.1875;42.808000,21.600000,-1.570796;42.808000,24.570000,-1.570796;
5327:1.08333;43.878000,28.470000,-1.570796;43.878000,27.170000,-1.570796;
5328:2.70833;43.878000,27.170000,-1.570796;43.878000,28.470000,-1.570796;
5329:1.08333;43.878000,27.170000,-1.570796;43.878000,25.870000,-1.570796;
5330:2.70833;43.878000,25.870000,-1.570796;43.878000,27.170000,-1.570796;
5331:1.08333;43.878000,25.870000,-1.570796;43.878000,24.570000,-1.570796;
5332:2.70833;43.878000,24.570000,-1.570796;43.878000,25.870000,-1.570796;
5333:2.475;43.878000,24.570000,-1.570796;43.878000,21.600000,-1.570796;
5334:6.1875;43.878000,21.600000,-1.570796;43.878000,24.570000,-1.570796;
5335:1.08333;44.998000,28.470000,-1.570796;44.998000,27.170000,-1.570796;
5336:2.70833;44.998000,27.170000,-1.570796;44.998000,28.470000,-1.570796;
5337:1.08333;44.998000,27.170000,-1.570796;44.998000,25.870000,-1.570796;
5338:2.70833;44.998000,25.870000,-1.570796;44.998000,27.170000,-1.570796;
5339:1.08333;44.998000,25.870000,-1.570796;44.998000,24.570000,-1.570796;
5340:2.70833;44.998000,24.570000,-1.570796;44.998000,25.870000,-1.570796;
5341:2.475;44.998000,24.570000,-1.570796;44.998000,21.600000,-1.570796;
5342:6.1875;44.998000,21.600000,-1.570796;44.998000,24.570000,-1.570796;
5343:1.08333;46.058000,28.470000,-1.570796;46.058000,27.170000,-1.570796;
5344:2.70833;46.058000,27.170000,-1.570796;46.058000,28.470000,-1.570796;
5345:1.08333;46.058000,27.170000,-1.570796;46.058000,25.870000,-1.570796;
5346:2.70833;46.058000,25.870000,-1.570796;46.058000,27.170000,-1.570796;
5347:1.08333;46.058000,25.870000,-1.570796;46.058000,24.570000,-1.570796;
5348:2.70833;46.058000,24.570000,-1.570796;46.058000,25.870000,-1.570796;
5349:2.475;46.058000,24.570000,-1.570796;46.058000,21.600000,-1.570796;
5350:6.1875;46.058000,21.600000,-1.570796;46.058000,24.570000,-1.570796;
5351:1.08333;47.138000,28.470000,-1.570796;47.138000,27.170000,-1.570796;
5352:2.70833;47.138000,27.170000,-1.570796;47.138000,28.470000,-1.570796;
5353:1.08333;47.138000,27.170000,-1.570796;47.138000,25.870000,-1.570796;
5354:2.70833;47.138000,25.870000,-1.570796;47.138000,27.170000,-1.570796;
5355:1.08333;47.138000,25.870000,-1.570796;47.138000,24.570000,-1.570796;
5356:2.70833;47.138000,24.570000,-1.570796;47.138000,25.870000,-1.570796;
5357:2.475;47.138000,24.570000,-1.570796;47.138000,21.600000,-1.570796;
5358:6.1875;47.138000,21.600000,-1.570796;47.138000,24.570000,-1.570796;
5359:1.08333;48.328000,28.470000,-1.570796;48.328000,27.170000,-1.570796;
5360:2.70833;48.328000,27.170000,-1.570796;48.328000,28.470000,-1.570796;
5361:1.08333;48.328000,27.170000,-1.570796;48.328000,25.870000,-1.570796;
5362:2.70833;48.328000,25.870000,-1.570796;48.328000,27.170000,-1.570796;
5363:1.08333;48.328000,25.870000,-1.570796;48.328000,24.570000,-1.570796;
5364:2.70833;48.328000,24.570000,-1.570796;48.328000,25.870000,-1.570796;
5365:2.475;48.328000,24.570000,-1.570796;48.328000,21.600000,-1.570796;
5366:6.1875;48.328000,21.600000,-1.570796;48.328000,24.570000,-1.570796;
5367:2.33333;1.760000,16.700000,1.570796;1.760000,19.500000,1.570796;
5368:5.83333;1.760000,19.500000,1.570796;1.760000,16.700000,1.570796;
5369:1.08333;1.760000,15.400000,1.570796;1.760000,16.700000,1.570796;
5370:2.70833;1.760000,16.700000,1.570796;1.760000,15.400000,1.570796;
5371:1.08333;1.760000,14.100000,1.570796;1.760000,15.400000,1.570796;
5372:2.70833;1.760000,15.400000,1.570796;1.760000,14.100000,1.570796;
5373:1.08333;1.760000,12.800000,1.570796;1.760000,14.100000,1.570796;
5374:2.70833;1.760000,14.100000,1.570796;1.760000,12.800000,1.570796;
5375:2.33333;2.840000,16.700000,1.570796;2.840000,19.500000,1.570796;
5376:5.83333;2.840000,19.500000,1.570796;2.840000,16.700000,1.570796;
5377:1.08333;2.840000,15.400000,1.570796;2.840000,16.700000,1.570796;
5378:2.70833;2.840000,16.700000,1.570796;2.840000,15.400000,1.570796;
5379:1.08333;2.840000,14.100000,1.570796;2.840000,15.400000,1.570796;
5380:2.70833;2.840000,15.400000,1.570796;2.840000,14.100000,1.570796;
5381:1.08333;2.840000,12.800000,1.570796;2.840000,14.100000,1.570796;
5382:2.70833;2.840000,14.100000,1.570796;2.840000,12.800000,1.570796;
5383:2.33333;3.960000,16.700000,1.570796;3.960000,19.500000,1.570796;
5384:5.83333;3.960000,19.500000,1.570796;3.960000,16.700000,1.570796;
5385:1.08333;3.960000,15.400000,1.570796;3.960000,16.700000,1.570796;
5386:2.70833;3.960000,16.700000,1.570796;3.960000,15.400000,1.570796;
5387:1.08333;3.960000,14.100000,1.570796;3.960000,15.400000,1.570796;
5388:2.70833;3.960000,15.400000,1.570796;3.960000,14.100000,1.570796;
5389:1.08333;3.960000,12.800000,1.570796;3.960000,14.100000,1.570796;
5390:2.70833;3.960000,14.100000,1.570796;3.960000,12.800000,1.570796;
5391:2.33333;5.040000,16.700000,1.570796;5.040000,19.500000,1.570796;
5392:5.83333;5.040000,19.500000,1.570796;5.040000,16.700000,1.570796;
5393:1.08333;5.040000,15.400000,1.570796;5.040000,16.700000,1.570796;
5394:2.70833;5.040000,16.700000,1.570796;5.040000,15.400000,1.570796;
5395:1.08333;5.040000,14.100000,1.570796;5.040000,15.400000,1.570796;
5396:2.70833;5.040000,15.400000,1.570796;5.040000,14.100000,1.570796;
5397:1.08333;5.040000,12.800000,1.570796;5.040000,14.100000,1.570796;
5398:2.70833;5.040000,14.100000,1.570796;5.040000,12.800000,1.570796;
5399:2.33333;6.140000,16.700000,1.570796;6.140000,19.500000,1.570796;
5400:5.83333;6.140000,19.500000,1.570796;6.140000,16.700000,1.570796;
5401:1.08333;6.140000,15.400000,1.570796;6.140000,16.700000,1.570796;
5402:2.70833;6.140000,16.700000,1.570796;6.140000,15.400000,1.570796;
5403:1.08333;6.140000,14.100000,1.570796;6.140000,15.400000,1.570796;
5404:2.70833;6.140000,15.400000,1.570796;6.140000,14.100000,1.570796;
5405:1.08333;6.140000,12.800000,1.570796;6.140000,14.100000,1.570796;
5406:2.70833;6.140000,14.100000,1.570796;6.140000,12.800000,1.570796;
5407:1.08333;1.790000,12.400000,-1.570796;1.790000,11.100000,-1.570796;
5408:2.70833;1.790000,11.100000,-1.570796;1.790000,12.400000,-1.570796;
5409:1.08333;1.790000,11.100000,-1.570796;1.790000,9.800000,-1.570796;
5410:2.70833;1.790000,9.800000,-1.570796;1.790000,11.100000,-1.570796;
5411:1.08333;1.790000,9.800000,-1.570796;1.790000,8.500000,-1.570796;
5412:2.70833;1.790000,8.500000,-1.570796;1.790000,9.800000,-1.570796;
5413:1.08333;1.790000,8.500000,-1.570796;1.790000,7.200000,-1.570796;
5414:2.70833;1.790000,7.200000,-1.570796;1.790000,8.500000,-1.570796;
5415:2.41667;1.790000,7.200000,-1.570796;1.790000,4.300000,-1.570796;
5416:6.04167;1.790000,4.300000,-1.570796;1.790000,7.200000,-1.570796;
5417:1.08333;2.840000,12.400000,-1.570796;2.840000,11.100000,-1.570796;
5418:2.70833;2.840000,11.100000,-1.570796;2.840000,12.400000,-1.570796;
5419:1.08333;2.840000,11.100000,-1.570796;2.840000,9.800000,-1.570796;
5420:2.70833;2.840000,9.800000,-1.570796;2.840000,11.100000,-1.570796;
5421:1.08333;2.840000,9.800000,-1.570796;2.840000,8.500000,-1.570796;
5422:2.70833;2.840000,8.500000,-1.570796;2.840000,9.800000,-1.570796;
5423:1.08333;2.840000,8.500000,-1.570796;2.840000,7.200000,-1.570796;
5424:2.70833;2.840000,7.200000,-1.570796;2.840000,8.500000,-1.570796;
5425:2.41667;2.840000,7.200000,-1.570796;2.840000,4.300000,-1.570796;
5426:6.04167;2.840000,4.300000,-1.570796;2.840000,7.200000,-1.570796;
5427:1.08333;3.960000,12.400000,-1.570796;3.960000,11.100000,-1.570796;
5428:2.70833;3.960000,11.100000,-1.570796;3.960000,12.400000,-1.570796;
5429:1.08333;3.960000,11.100000,-1.570796;3.960000,9.800000,-1.570796;
5430:2.70833;3.960000,9.800000,-1.570796;3.960000,11.100000,-1.570796;
5431:1.08333;3.960000,9.800000,-1.570796;3.960000,8.500000,-1.570796;
5432:2.70833;3.960000,8.500000,-1.570796;3.960000,9.800000,-1.570796;
5433:1.08333;3.960000,8.500000,-1.570796;3.960000,7.200000,-1.570796;
5434:2.70833;3.960000,7.200000,-1.570796;3.960000,8.500000,-1.570796;
5435:2.41667;3.960000,7.200000,-1.570796;3.960000,4.300000,-1.570796;
5436:6.04167;3.960000,4.300000,-1.570796;3.960000,7.200000,-1.570796;
5437:1.08333;5.040000,12.400000,-1.570796;5.040000,11.100000,-1.570796;
5438:2.70833;5.040000,11.100000,-1.570796;5.040000,12.400000,-1.570796;
5439:1.08333;5.040000,11.100000,-1.570796;5.040000,9.800000,-1.570796;
5440:2.70833;5.040000,9.800000,-1.570796;5.040000,11.100000,-1.570796;
5441:1.08333;5.040000,9.800000,-1.570796;5.040000,8.500000,-1.570796;
5442:2.70833;5.040000,8.500000,-1.570796;5.040000,9.800000,-1.570796;
5443:1.08333;5.040000,8.500000,-1.570796;5.040000,7.200000,-1.570796;
5444:2.70833;5.040000,7.200000,-1.570796;5.040000,8.500000,-1.570796;
5445:2.41667;5.040000,7.200000,-1.570796;5.040000,4.300000,-1.570796;
5446:6.04167;5.040000,4.300000,-1.570796;5.040000,7.200000,-1.570796;
5447:1.08333;6.140000,12.400000,-1.570796;6.140000,11.100000,-1.570796;
5448:2.70833;6.140000,11.100000,-1.570796;6.140000,12.400000,-1.570796;
5449:1.08333;6.140000,11.100000,-1.570796;6.140000,9.800000,-1.570796;
5450:2.70833;6.140000,9.800000,-1.570796;6.140000,11.100000,-1.570796;
5451:1.08333;6.140000,9.800000,-1.570796;6.140000,8.500000,-1.570796;
5452:2.70833;6.140000,8.500000,-1.570796;6.140000,9.800000,-1.570796;
5453:1.08333;6.140000,8.500000,-1.570796;6.140000,7.200000,-1.570796;
5454:2.70833;6.140000,7.200000,-1.570796;6.140000,8.500000,-1.570796;
5455:2.41667;6.140000,7.200000,-1.570796;6.140000,4.300000,-1.570796;
5456:6.04167;6.140000,4.300000,-1.570796;6.140000,7.200000,-1.570796;
5457:2.33333;10.358000,16.700000,1.570796;10.358000,19.500000,1.570796;
5458:5.83333;10.358000,19.500000,1.570796;10.358000,16.700000,1.570796;
5459:1.08333;10.358000,15.400000,1.570796;10.358000,16.700000,1.570796;
5460:2.70833;10.358000,16.700000,1.570796;10.358000,15.400000,1.570796;
5461:1.08333;10.358000,14.100000,1.570796;10.358000,15.400000,1.570796;
5462:2.70833;10.358000,15.400000,1.570796;10.358000,14.100000,1.570796;
5463:1.08333;10.358000,12.800000,1.570796;10.358000,14.100000,1.570796;
5464:2.70833;10.358000,14.100000,1.570796;10.358000,12.800000,1.570796;
5465:2.33333;11.418000,16.700000,1.570796;11.418000,19.500000,1.570796;
5466:5.83333;11.418000,19.500000,1.570796;11.418000,16.700000,1.570796;
5467:1.08333;11.418000,15.400000,1.570796;11.418000,16.700000,1.570796;
5468:2.70833;11.418000,16.700000,1.570796;11.418000,15.400000,1.570796;
5469:1.08333;11.418000,14.100000,1.570796;11.418000,15.400000,1.570796;
5470:2.70833;11.418000,15.400000,1.570796;11.418000,14.100000,1.570796;
5471:1.08333;11.418000,12.800000,1.570796;11.418000,14.100000,1.570796;
5472:2.70833;11.418000,14.100000,1.570796;11.418000,12.800000,1.570796;
5473:2.33333;12.458000,16.700000,1.570796;12.458000,19.500000,1.570796;
5474:5.83333;12.458000,19.500000,1.570796;12.458000,16.700000,1.570796;
5475:1.08333;12.458000,15.400000,1.570796;12.458000,16.700000,1.570796;
5476:2.70833;12.458000,16.700000,1.570796;12.458000,15.400000,1.570796;
5477:1.08333;12.458000,14.100000,1.570796;12.458000,15.400000,1.570796;
5478:2.70833;12.458000,15.400000,1.570796;12.458000,14.100000,1.570796;
5479:1.08333;12.458000,12.800000,1.570796;12.458000,14.100000,1.570796;
5480:2.70833;12.458000,14.100000,1.570796;12.458000,12.800000,1.570796;
5481:2.33333;13.558000,16.700000,1.570796;13.558000,19.500000,1.570796;
5482:5.83333;13.558000,19.500000,1.570796;13.558000,16.700000,1.570796;
5483:1.08333;13.558000,15.400000,1.570796;13.558000,16.700000,1.570796;
5484:2.70833;13.558000,16.700000,1.570796;13.558000,15.400000,1.570796;
5485:1.08333;13.558000,14.100000,1.570796;13.558000,15.400000,1.570796;
5486:2.70833;13.558000,15.400000,1.570796;13.558000,14.100000,1.570796;
5487:1.08333;13.558000,12.800000,1.570796;13.558000,14.100000,1.570796;
5488:2.70833;13.558000,14.100000,1.570796;13.558000,12.800000,1.570796;
5489:2.33333;14.638000,16.700000,1.570796;14.638000,19.500000,1.570796;
5490:5.83333;14.638000,19.500000,1.570796;14.638000,16.700000,1.570796;
5491:1.08333;14.638000,15.400000,1.570796;14.638000,16.700000,1.570796;
5492:2.70833;14.638000,16.700000,1.570796;14.638000,15.400000,1.570796;
